event_id,commence_time,home_team,away_team,bookmaker,player_name,market_key,line,over_price,under_price,opponent_team,predicted_points,std_used,calibration_bin,p_over_model,p_under_model,p_over_market_novig,p_under_market_novig,edge_over,edge_under,best_side,best_edge,predicted_value,normalized_player_name,PLAYER_NAME,games_played_prior,min_last_5,min_last_10,season_avg_minutes_prior,prop_type,diff,calibration_bin_robust,calibration_count_robust,tail_flag,line_bucket,role_bucket,edge_bucket,predicted_rebounds,calibration_count,flags,confidence_flag,side_price,side_payout_per_100,row_count,book_count,best_available_payout_per_100,mean_available_payout_per_100,price_advantage_vs_mean_per_100
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Jordan Goodwin,player_rebounds,6.5,205,-280,,,,"(-3.0, -1.0]",0.3414991051638827,0.6585008948361173,0.3079416531604538,0.6920583468395461,0.03355745200342891,-0.033557452003428856,over,0.03355745200342891,5.4829699420569895,jordan goodwin,Jordan Goodwin,61,25.595333333333333,23.910833333333336,22.388743169398907,rebounds,-1.0170300579430105,"(-10.0, -1.0]",564,False,4.5-6.5,24-32m,<0.06,5.4829699420569895,543.0,[],OK,205,204.99999999999997,1,1,204.99999999999997,204.99999999999997,0.0
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Oso Ighodaro,player_rebounds,5.5,-275,200,,,,"(0.0, 1.0]",0.474542369415337,0.525457630584663,0.6875,0.3125,-0.212957630584663,0.212957630584663,under,0.212957630584663,6.330264534756607,oso ighodaro,Oso Ighodaro,71,31.18433333333333,29.292833333333338,21.728708920187792,rebounds,0.8302645347566067,"(0.0, 1.0]",6876,False,4.5-6.5,24-32m,0.20+,6.330264534756607,6876.0,['EXTREME_EDGE'],EXTREME_EDGE,200,200.0,1,1,200.0,200.0,0.0
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,C.J. McCollum,player_points,16.5,-275,200,,18.11478239951996,6.040603354706286,"(1.0, 3.0]",0.5475369088732505,0.45246309112674954,0.6875,0.3125,-0.13996309112674954,0.13996309112674954,under,0.13996309112674954,18.11478239951996,cj mccollum,CJ McCollum,66,28.177999999999997,28.717333333333336,29.73368686868687,points,1.6147823995199602,"(1.0, 3.0]",3536,False,15-19.5,24-32m,0.10-0.15,,,[],OK,200,200.0,1,1,200.0,200.0,0.0
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,DeMar DeRozan,player_points,14.5,-275,200,,17.060245742021422,12.997863072230151,"(1.0, 3.0]",0.5475369088732505,0.45246309112674954,0.6875,0.3125,-0.13996309112674954,0.13996309112674954,under,0.13996309112674954,17.060245742021422,demar derozan,DeMar DeRozan,71,29.4,29.452,31.542887323943663,points,2.560245742021422,"(1.0, 3.0]",3536,False,10-14.5,24-32m,0.10-0.15,,,[],OK,200,200.0,1,1,200.0,200.0,0.0
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Kyle Filipowski,player_points,10.5,-275,200,,12.946811115168655,4.909175083453435,"(1.0, 3.0]",0.5475369088732505,0.45246309112674954,0.6875,0.3125,-0.13996309112674954,0.13996309112674954,under,0.13996309112674954,12.946811115168655,kyle filipowski,Kyle Filipowski,69,23.773333333333333,26.07033333333333,22.848019323671497,points,2.4468111151686553,"(1.0, 3.0]",3536,False,10-14.5,12-24m,0.10-0.15,,,[],OK,200,200.0,1,1,200.0,200.0,0.0
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,Bovada,Cedric Coward,player_rebounds,4.5,-275,200,,,,"(1.0, 3.0]",0.5953131723089198,0.4046868276910802,0.6875,0.3125,-0.09218682769108022,0.09218682769108022,under,0.09218682769108022,6.7837365811987045,cedric coward,Cedric Coward,53,22.966666666666665,23.31683333333333,26.005283018867924,rebounds,2.2837365811987045,"(1.0, 5.0]",1085,False,4.5-6.5,12-24m,0.06-0.10,6.7837365811987045,1059.0,[],OK,200,200.0,1,1,200.0,200.0,0.0
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Jalen Johnson,player_points,27.5,200,-275,,23.935265034651145,8.884443332777433,"(-5.0, -3.0]",0.37522648439467515,0.6247735156053249,0.3125,0.6875,0.06272648439467515,-0.0627264843946751,over,0.06272648439467515,23.935265034651145,jalen johnson,Jalen Johnson,62,36.553333333333335,32.9505,35.28217741935484,points,-3.5647349653488547,"(-inf, -3.0]",335,False,25+,32m+,0.06-0.10,,,[],OK,200,200.0,1,1,200.0,200.0,0.0
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Ace Bailey,player_points,22.5,200,-275,,15.92145147646742,8.916900308465442,"(-10.0, -5.0]",0.37522648439467515,0.6247735156053249,0.3125,0.6875,0.06272648439467515,-0.0627264843946751,over,0.06272648439467515,15.92145147646742,ace bailey,Ace Bailey,62,26.26,28.518333333333334,26.856344086021505,points,-6.5785485235325805,"(-inf, -3.0]",335,False,20-24.5,24-32m,0.06-0.10,,,[],OK,200,200.0,1,1,200.0,200.0,0.0
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Devin Carter,player_rebounds,5.5,200,-275,,,,"(-3.0, -1.0]",0.3414991051638827,0.6585008948361173,0.3125,0.6875,0.02899910516388271,-0.02899910516388271,over,0.02899910516388271,2.9262903885477303,devin carter,Devin Carter,28,15.933333333333332,20.571666666666665,14.771785714285716,rebounds,-2.5737096114522697,"(-10.0, -1.0]",564,False,4.5-6.5,12-24m,<0.06,2.9262903885477303,543.0,[],OK,200,200.0,1,1,200.0,200.0,0.0
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Malik Monk,player_rebounds,3.5,200,-275,,,,"(-3.0, -1.0]",0.3414991051638827,0.6585008948361173,0.3125,0.6875,0.02899910516388271,-0.02899910516388271,over,0.02899910516388271,1.785091660374734,malik monk,Malik Monk,55,23.43,20.865,21.9989696969697,rebounds,-1.714908339625266,"(-10.0, -1.0]",564,False,<4.5,12-24m,<0.06,1.785091660374734,543.0,[],OK,200,200.0,1,1,200.0,200.0,0.0
