player_name,bookmaker,line,predicted_minutes,predicted_points,p_over_model,p_under_model,p_over_market_novig,p_under_market_novig,edge_over,edge_under,best_side,best_edge
Reed Sheppard,DraftKings,13.5,29.84621080829638,14.342707148126488,0.46279761904761907,0.5372023809523809,0.5217643644805572,0.47823563551944287,-0.05896674543293812,0.05896674543293806,under,0.05896674543293806
Kevin Durant,DraftKings,26.5,36.27891061498446,26.148998645361736,0.41912293314162474,0.5808770668583753,0.4770335727409387,0.5229664272590613,-0.05791063959931397,0.05791063959931397,under,0.05791063959931397
Daniss Jenkins,DraftKings,16.5,27.939289060585352,11.039567149588915,0.4444444444444444,0.5555555555555556,0.5020774472328402,0.4979225527671597,-0.05763300278839578,0.05763300278839589,under,0.05763300278839589
Keldon Johnson,DraftKings,14.5,22.258063389275797,14.122029286528225,0.41912293314162474,0.5808770668583753,0.47614107883817425,0.5238589211618258,-0.057018145696549505,0.057018145696549505,under,0.057018145696549505
Devin Vassell,BetOnline.ag,13.5,30.740904644384134,14.045910669262545,0.46279761904761907,0.5372023809523809,0.519675254742772,0.480324745257228,-0.05687763569515292,0.05687763569515292,under,0.05687763569515292
Olivier-Maxence Prosper,BetOnline.ag,11.5,25.2896177299443,12.06949294583703,0.46279761904761907,0.5372023809523809,0.519675254742772,0.480324745257228,-0.05687763569515292,0.05687763569515292,under,0.05687763569515292
Duncan Robinson,FanDuel,11.5,27.012699170220568,10.72420470808187,0.41912293314162474,0.5808770668583753,0.47591522157996147,0.5240847784200385,-0.056792288438336724,0.056792288438336724,under,0.056792288438336724
Austin Reaves,FanDuel,23.5,35.8195883177272,24.429594994615766,0.46279761904761907,0.5372023809523809,0.5191532258064516,0.4808467741935484,-0.056355606758832555,0.056355606758832555,under,0.056355606758832555
Bruce Brown,FanDuel,6.5,20.689632797443394,6.921300785641426,0.46279761904761907,0.5372023809523809,0.5191532258064516,0.4808467741935484,-0.056355606758832555,0.056355606758832555,under,0.056355606758832555
Toumani Camara,FanDuel,12.5,31.51242002159252,13.442479015223862,0.46279761904761907,0.5372023809523809,0.5191532258064516,0.4808467741935484,-0.056355606758832555,0.056355606758832555,under,0.056355606758832555
