player_name,bookmaker,line,predicted_points,P_over_model,P_over_market,edge_over,edge_under,best_side,best_edge
Andrew Nembhard,FanDuel,15.5,16.9348407279684,0.5733710989676972,0.46209273182957394,0.11127836713812328,-0.11127836713812334,over,0.11127836713812328
Olivier-Maxence Prosper,FanDuel,11.5,10.664161984490928,0.41723992596933357,0.5281576830249397,-0.11091775705560614,0.11091775705560603,under,0.11091775705560603
Dyson Daniels,DraftKings,11.5,13.049286977258442,0.5936358003994139,0.4833368048323266,0.11029899556708728,-0.11029899556708733,over,0.11029899556708728
Terance Mann,FanDuel,5.5,6.34321068920819,0.5702207827909578,0.46209273182957394,0.10812805096138384,-0.10812805096138389,over,0.10812805096138384
Reed Sheppard,DraftKings,13.5,12.002943872106293,0.4146660906428108,0.5217643644805572,-0.1070982738377464,0.10709827383774634,under,0.10709827383774634
Cedric Coward,DraftKings,12.5,13.49243313645613,0.579172998742499,0.47404053829539794,0.105132460447101,-0.105132460447101,over,0.105132460447101
Tim Hardaway Jr,FanDuel,11.5,13.294212606710584,0.585295925488034,0.4808467741935484,0.10444915129448562,-0.10444915129448562,over,0.10444915129448562
Caris LeVert,FanDuel,7.5,8.668651161086732,0.6042145197172625,0.5,0.10421451971726248,-0.10421451971726248,over,0.10421451971726248
Jrue Holiday,FanDuel,15.5,18.182238541958963,0.6094756255244936,0.5060689431946916,0.10340668232980199,-0.10340668232980194,over,0.10340668232980199
Josh Giddey,DraftKings,18.5,16.7087709642395,0.3737033474432577,0.47614107883817425,-0.10243773139491652,0.10243773139491652,under,0.10243773139491652
Olivier-Maxence Prosper,BetOnline.ag,11.5,10.664161984490928,0.41723992596933357,0.519675254742772,-0.10243532877343842,0.10243532877343842,under,0.10243532877343842
Isaiah Hartenstein,FanDuel,6.5,7.448525278994485,0.5767445304133855,0.47591522157996147,0.100829308833424,-0.100829308833424,over,0.100829308833424
Naz Reid,BetOnline.ag,12.5,11.492129986592362,0.4018586165193365,0.5,-0.09814138348066348,0.09814138348066348,under,0.09814138348066348
Josh Giddey,FanDuel,18.5,16.7087709642395,0.3737033474432577,0.4718423169750604,-0.09813896953180268,0.09813896953180257,under,0.09813896953180257
Quentin Grimes,FanDuel,17.5,19.725853164740105,0.5978396506215886,0.5,0.09783965062158861,-0.09783965062158861,over,0.09783965062158861
Cedric Coward,BetOnline.ag,12.5,13.49243313645613,0.579172998742499,0.48149290561381863,0.09768009312868031,-0.09768009312868031,over,0.09768009312868031
Dominick Barlow,FanDuel,7.5,8.291323311258138,0.5784112871451806,0.4808467741935484,0.09756451295163227,-0.09756451295163227,over,0.09756451295163227
P.J. Washington,FanDuel,14.5,16.202284232194142,0.6069094414939031,0.5101214574898786,0.09678798400402455,-0.09678798400402466,over,0.09678798400402455
Keldon Johnson,DraftKings,14.5,12.500833911166454,0.3794754606330657,0.47614107883817425,-0.09666561820510855,0.09666561820510855,under,0.09666561820510855
Naz Reid,DraftKings,12.5,11.492129986592362,0.4018586165193365,0.4979225527671597,-0.09606393624782317,0.09606393624782328,under,0.09606393624782328
Shai Gilgeous-Alexander,BetOnline.ag,29.5,31.096664586026655,0.5845691350387618,0.48974190636412124,0.0948272286746406,-0.09482722867464055,over,0.0948272286746406
Onyeka Okongwu,FanDuel,13.5,14.807262959791622,0.5753498590299627,0.4808467741935484,0.09450308483641434,-0.09450308483641434,over,0.09450308483641434
Olivier-Maxence Prosper,DraftKings,11.5,10.664161984490928,0.41723992596933357,0.511362697297744,-0.0941227713284104,0.09412277132841046,under,0.09412277132841046
Keldon Johnson,FanDuel,13.5,12.500833911166454,0.4390550828753026,0.532258064516129,-0.09320298164082641,0.09320298164082652,under,0.09320298164082652
Jayson Tatum,FanDuel,19.5,20.775168599510515,0.5921136730556222,0.5,0.09211367305562224,-0.09211367305562224,over,0.09211367305562224
Ousmane Dieng,FanDuel,11.5,9.751557190128192,0.3797558471589976,0.4718423169750604,-0.09208646981606283,0.09208646981606272,under,0.09208646981606272
Ousmane Dieng,DraftKings,11.5,9.751557190128192,0.3797558471589976,0.4710743801652893,-0.09131853300629172,0.09131853300629167,under,0.09131853300629167
Luguentz Dort,FanDuel,6.5,7.058191156209125,0.555491352434735,0.4677419354838709,0.08774941695086413,-0.08774941695086402,over,0.08774941695086413
Cody Williams,FanDuel,17.5,15.517159620225543,0.41240384714958433,0.5,-0.08759615285041567,0.08759615285041567,under,0.08759615285041567
Jalen Williams,FanDuel,13.5,14.890263601137544,0.5767240742106671,0.48987854251012153,0.08684553170054554,-0.08684553170054565,over,0.08684553170054554
Keldon Johnson,BetOnline.ag,13.5,12.500833911166454,0.4390550828753026,0.5256105556466153,-0.0865554727713127,0.08655547277131276,under,0.08655547277131276
Drake Powell,FanDuel,7.5,6.822946831033679,0.4327947739386262,0.5191532258064516,-0.08635845186782543,0.08635845186782543,under,0.08635845186782543
Cedric Coward,FanDuel,12.5,13.49243313645613,0.579172998742499,0.4939310568053083,0.08524194193719065,-0.08524194193719059,over,0.08524194193719065
Leonard Miller,FanDuel,8.5,7.676731018164277,0.4341718943312366,0.5191532258064516,-0.08498133147521503,0.08498133147521503,under,0.08498133147521503
Aaron Nesmith,FanDuel,12.5,14.210895862926485,0.5658000543691522,0.4808467741935484,0.08495328017560377,-0.08495328017560377,over,0.08495328017560377
Naji Marshall,FanDuel,16.5,19.019836757025008,0.5985344006500453,0.5141838223374939,0.08435057831255133,-0.08435057831255133,over,0.08435057831255133
Aaron Nesmith,BetOnline.ag,12.5,14.210895862926485,0.5658000543691522,0.48149290561381863,0.08430714875533352,-0.08430714875533352,over,0.08430714875533352
Jayson Tatum,BetOnline.ag,19.5,20.775168599510515,0.5921136730556222,0.5082034454470877,0.0839102276085345,-0.0839102276085345,over,0.0839102276085345
Luguentz Dort,BetOnline.ag,6.5,7.058191156209125,0.555491352434735,0.4723111001722865,0.08318025226244852,-0.08318025226244852,over,0.08318025226244852
Amen Thompson,FanDuel,18.5,18.969030746486087,0.5446216841049849,0.46209273182957394,0.08252895227541096,-0.08252895227541102,over,0.08252895227541096
Quentin Grimes,DraftKings,17.5,19.725853164740105,0.5978396506215886,0.5155112508272668,0.08232839979432183,-0.08232839979432188,over,0.08232839979432183
De'Anthony Melton,DraftKings,15.5,13.4900793109702,0.4041455793752847,0.48542880932556204,-0.08128322995027731,0.08128322995027737,under,0.08128322995027737
Kevin Durant,DraftKings,26.5,24.879227195142455,0.3957670988911154,0.4770335727409387,-0.08126647384982333,0.08126647384982333,under,0.08126647384982333
De'Anthony Melton,FanDuel,14.5,13.4900793109702,0.4514834195156936,0.532258064516129,-0.08077464500043541,0.08077464500043552,under,0.08077464500043552
Norman Powell,FanDuel,18.5,20.499161617099386,0.618497588029193,0.5379072681704261,0.08059031985876686,-0.08059031985876691,over,0.08059031985876686
Drake Powell,DraftKings,7.5,6.822946831033679,0.4327947739386262,0.512482836100362,-0.07968806216173585,0.0796880621617358,under,0.0796880621617358
Luguentz Dort,DraftKings,6.5,7.058191156209125,0.555491352434735,0.47614107883817425,0.07935027359656077,-0.07935027359656077,over,0.07935027359656077
Aaron Nesmith,DraftKings,12.5,14.210895862926485,0.5658000543691522,0.487517163899638,0.07828289046951414,-0.0782828904695142,over,0.07828289046951414
James Harden,FanDuel,21.5,23.416526021503746,0.6104596687610369,0.532258064516129,0.07820160424490785,-0.07820160424490774,over,0.07820160424490785
Jalen Smith,DraftKings,12.5,11.69552838363292,0.42030319128961857,0.4979225527671597,-0.07761936147754112,0.07761936147754123,under,0.07761936147754123
Jaylin Williams,DraftKings,5.5,6.1173153331955055,0.5288891628228483,0.4513606919604917,0.07752847086235654,-0.07752847086235648,over,0.07752847086235654
Brandin Podziemski,DraftKings,15.5,13.970451618079585,0.4193689570700889,0.4968624497991968,-0.07749349272910788,0.07749349272910788,under,0.07749349272910788
Sam Merrill,FanDuel,13.5,11.982561772291735,0.39089244932123346,0.4677419354838709,-0.07684948616263743,0.07684948616263754,under,0.07684948616263754
Bilal Coulibaly,FanDuel,14.5,13.654403310162541,0.45675814254375524,0.532258064516129,-0.07549992197237376,0.07549992197237387,under,0.07549992197237387
Walter Clayton Jr.,FanDuel,10.5,9.352029284486035,0.387058962980405,0.46209273182957394,-0.07503376884916896,0.0750337688491689,under,0.0750337688491689
Nicolas Claxton,DraftKings,9.5,10.844228008334468,0.6122095546176348,0.5379917512690355,0.07421780334859929,-0.07421780334859923,over,0.07421780334859929
Shai Gilgeous-Alexander,DraftKings,29.5,31.096664586026655,0.5845691350387618,0.510397604391948,0.07417153064681381,-0.07417153064681375,over,0.07417153064681381
Jaxson Hayes,FanDuel,6.5,5.894579959548159,0.4543193904483134,0.5281576830249397,-0.07383829257662633,0.07383829257662622,under,0.07383829257662622
Kevin Durant,BetOnline.ag,26.5,24.879227195142455,0.3957670988911154,0.4693877551020409,-0.0736206562109255,0.0736206562109254,under,0.0736206562109254
Jay Huff,DraftKings,10.5,11.300395696559445,0.573057067600318,0.5,0.07305706760031805,-0.07305706760031805,over,0.07305706760031805
Ausar Thompson,FanDuel,9.5,10.455109671292593,0.5716194868091692,0.5,0.07161948680916919,-0.07161948680916919,over,0.07161948680916919
Daniel Gafford,FanDuel,9.5,11.10846590092147,0.6027937110073363,0.532258064516129,0.07053564649120725,-0.07053564649120714,over,0.07053564649120725
Jayson Tatum,DraftKings,19.5,20.775168599510515,0.5921136730556222,0.5217643644805572,0.07034930857506505,-0.0703493085750651,over,0.07034930857506505
Amen Thompson,BetOnline.ag,18.5,18.969030746486087,0.5446216841049849,0.4773429454170958,0.06727873868788908,-0.06727873868788914,over,0.06727873868788908
Kevin Durant,FanDuel,26.5,24.879227195142455,0.3957670988911154,0.46209273182957394,-0.06632563293845856,0.0663256329384585,under,0.0663256329384585
Austin Reaves,DraftKings,23.5,24.555606599653316,0.5599741328164349,0.4937655860349127,0.06620854678152222,-0.06620854678152222,over,0.06620854678152222
Jalen Smith,FanDuel,12.5,11.69552838363292,0.42030319128961857,0.48581617766250607,-0.0655129863728875,0.0655129863728875,under,0.0655129863728875
T.J. McConnell,BetOnline.ag,8.5,8.785396093023584,0.5284400101509619,0.46322988528598974,0.06521012486497213,-0.06521012486497202,over,0.06521012486497213
Gary Payton II,FanDuel,10.5,11.395847518043503,0.5886065172338186,0.5240847784200385,0.0645217388137801,-0.0645217388137801,over,0.0645217388137801
Ryan Rollins,DraftKings,18.5,17.98251825216016,0.4523453011691252,0.5155112508272668,-0.0631659496581416,0.06316594965814154,under,0.06316594965814154
Jaxson Hayes,BetOnline.ag,6.5,5.894579959548159,0.4543193904483134,0.5164392569455861,-0.06211986649727275,0.062119866497272636,under,0.062119866497272636
Julius Randle,DraftKings,21.5,19.79311608544425,0.4140478755685869,0.47614107883817425,-0.06209320326958734,0.06209320326958734,under,0.06209320326958734
Nikola Jokic,FanDuel,28.5,26.44884019902335,0.40590748106013974,0.4677419354838709,-0.061834454423731144,0.061834454423731255,under,0.061834454423731255
Cooper Flagg,FanDuel,21.5,22.259195752731976,0.5669603997422163,0.5060689431946916,0.0608914565475247,-0.06089145654752465,over,0.0608914565475247
T.J. McConnell,FanDuel,8.5,8.785396093023584,0.5284400101509619,0.4677419354838709,0.060698074667090984,-0.06069807466709087,over,0.060698074667090984
Andrew Wiggins,FanDuel,12.5,13.234236197386098,0.5409490024714985,0.4808467741935484,0.06010222827795009,-0.06010222827795009,over,0.06010222827795009
Ausar Thompson,DraftKings,9.5,10.455109671292593,0.5716194868091692,0.512482836100362,0.05913665070880714,-0.05913665070880719,over,0.05913665070880714
Gui Santos,FanDuel,12.5,11.547530533404021,0.4308338451230336,0.48987854251012153,-0.05904469738708795,0.05904469738708784,under,0.05904469738708784
LeBron James,FanDuel,18.5,19.222050378929072,0.5583063670511852,0.5,0.05830636705118519,-0.05830636705118519,over,0.05830636705118519
Stephon Castle,BetOnline.ag,18.5,16.681861728459527,0.4120452785152875,0.4693877551020409,-0.0573424765867534,0.05734247658675329,under,0.05734247658675329
Austin Reaves,BetOnline.ag,23.5,24.555606599653316,0.5599741328164349,0.5030953363598845,0.05687879645655047,-0.05687879645655053,over,0.05687879645655047
LeBron James,BetOnline.ag,18.5,19.222050378929072,0.5583063670511852,0.5030953363598845,0.05521103069130073,-0.05521103069130079,over,0.05521103069130073
Taurean Prince,DraftKings,7.5,6.715223625888589,0.4286842263148255,0.4833368048323266,-0.054652578517501105,0.05465257851750105,under,0.05465257851750105
Kyle Kuzma,DraftKings,12.5,11.350849666343167,0.44644770223082964,0.5010457625700661,-0.05459806033923642,0.054598060339236476,under,0.054598060339236476
Jamir Watkins,FanDuel,9.5,8.584551012093717,0.4094879921787542,0.46209273182957394,-0.05260473965081974,0.05260473965081969,under,0.05260473965081969
Bam Adebayo,FanDuel,20.5,19.76965633311374,0.48058334087132626,0.532258064516129,-0.051674723644802745,0.051674723644802856,under,0.051674723644802856
Obi Toppin,FanDuel,8.5,9.16177439578143,0.545298364841062,0.4939310568053083,0.05136730803575368,-0.05136730803575362,over,0.05136730803575368
Amen Thompson,DraftKings,18.5,18.969030746486087,0.5446216841049849,0.4937655860349127,0.050856098070072187,-0.050856098070072187,over,0.050856098070072187
Obi Toppin,BetOnline.ag,8.5,9.16177439578143,0.545298364841062,0.4948402542722694,0.05045811056879257,-0.05045811056879246,over,0.05045811056879257
Stephon Castle,FanDuel,18.5,16.681861728459527,0.4120452785152875,0.46209273182957394,-0.05004745331428645,0.050047453314286394,under,0.050047453314286394
Ben Saraf,FanDuel,9.5,10.592363779750784,0.5689436806678979,0.5191532258064516,0.04979045486144629,-0.04979045486144629,over,0.04979045486144629
VJ Edgecombe,DraftKings,21.5,20.571319857159917,0.45894666636867454,0.5073240143969199,-0.04837734802824534,0.04837734802824517,under,0.04837734802824517
Brandin Podziemski,FanDuel,15.5,13.970451618079585,0.4193689570700889,0.4677419354838709,-0.048372978413781964,0.048372978413782075,under,0.048372978413782075
Jamal Murray,FanDuel,22.5,24.655341555163186,0.5674279077435792,0.5191532258064516,0.048274681937127584,-0.048274681937127584,over,0.048274681937127584
LeBron James,DraftKings,18.5,19.222050378929072,0.5583063670511852,0.510397604391948,0.04790876265923716,-0.0479087626592371,over,0.04790876265923716
Walter Clayton Jr.,DraftKings,9.5,9.352029284486035,0.48524542157764194,0.5330897279740154,-0.04784430639637349,0.04784430639637344,under,0.04784430639637344
Ryan Rollins,FanDuel,18.5,17.98251825216016,0.4523453011691252,0.5,-0.04765469883087481,0.04765469883087481,under,0.04765469883087481
Collin Sexton,DraftKings,14.5,14.954049289101567,0.5195489586862203,0.47193347193347185,0.04761548675274846,-0.04761548675274829,over,0.04761548675274846
Tobias Harris,FanDuel,13.5,13.084308910867868,0.4715879386090762,0.5191532258064516,-0.047565287197375405,0.047565287197375405,under,0.047565287197375405
Kyle Kuzma,FanDuel,12.5,11.350849666343167,0.44644770223082964,0.4939310568053083,-0.047483354574478664,0.04748335457447872,under,0.04748335457447872
Deandre Ayton,DraftKings,11.5,11.995253434883876,0.5306972692087417,0.4833368048323266,0.04736046437641511,-0.04736046437641517,over,0.04736046437641511
Walter Clayton Jr.,BetOnline.ag,9.5,9.352029284486035,0.48524542157764194,0.5318542641970282,-0.04660884261938625,0.04660884261938636,under,0.04660884261938636
C.J. McCollum,FanDuel,17.5,17.750766560306786,0.5165567328702119,0.4718423169750604,0.04471441589515146,-0.04471441589515157,over,0.04471441589515146
