event_id,commence_time,home_team,away_team,bookmaker,player_name,market_key,line,over_price,under_price,opponent_team,predicted_points,std_used,calibration_bin,p_over_model,p_under_model,p_over_market_novig,p_under_market_novig,edge_over,edge_under,best_side,best_edge,predicted_value,normalized_player_name,PLAYER_NAME,games_played_prior,min_last_5,min_last_10,season_avg_minutes_prior,prop_type,diff,calibration_bin_robust,calibration_count_robust,tail_flag,line_bucket,role_bucket,edge_bucket,predicted_rebounds,calibration_count,flags,confidence_flag
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Cody Williams,player_points,10.5,-245,180,,12.229829259668048,8.957306142659933,"(1.0, 3.0]",0.5475369088732505,0.45246309112674954,0.6653734238603297,0.3346265761396702,-0.11783651498707925,0.11783651498707937,under,0.11783651498707937,12.229829259668048,cody williams,Cody Williams,56,32.87,31.97866666666667,22.20580357142857,points,1.7298292596680476,"(1.0, 3.0]",3536,False,10-14.5,32m+,0.10-0.15,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Devin Carter,player_rebounds,4.5,105,-135,,,,"(-3.0, -1.0]",0.3414991051638827,0.6585008948361173,0.4592085979482169,0.5407914020517831,-0.11770949278433418,0.11770949278433418,under,0.11770949278433418,2.9262903885477303,devin carter,Devin Carter,28,15.933333333333332,20.571666666666665,14.771785714285716,rebounds,-1.5737096114522697,"(-10.0, -1.0]",564,False,4.5-6.5,12-24m,0.10-0.15,2.9262903885477303,543.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Jalen Johnson,player_rebounds,9.5,-170,130,,,,"(0.0, 1.0]",0.474542369415337,0.525457630584663,0.5915279878971256,0.4084720121028743,-0.11698561848178857,0.11698561848178868,under,0.11698561848178868,10.180561720763558,jalen johnson,Jalen Johnson,62,36.553333333333335,32.9505,35.28217741935484,rebounds,0.6805617207635581,"(0.0, 1.0]",6876,False,7-9.5,32m+,0.10-0.15,10.180561720763558,6876.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Maxime Raynaud,player_rebounds,8.5,-170,130,,,,"(0.0, 1.0]",0.474542369415337,0.525457630584663,0.5915279878971256,0.4084720121028743,-0.11698561848178857,0.11698561848178868,under,0.11698561848178868,8.825488595114452,maxime raynaud,Maxime Raynaud,64,34.461999999999996,33.13766666666667,25.713541666666668,rebounds,0.32548859511445194,"(0.0, 1.0]",6876,False,7-9.5,32m+,0.10-0.15,8.825488595114452,6876.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Precious Achiuwa,player_rebounds,7.5,-170,130,,,,"(0.0, 1.0]",0.474542369415337,0.525457630584663,0.5915279878971256,0.4084720121028743,-0.11698561848178857,0.11698561848178868,under,0.11698561848178868,8.363029721141203,precious achiuwa,Precious Achiuwa,63,32.59666666666667,32.809999999999995,23.03761904761905,rebounds,0.8630297211412028,"(0.0, 1.0]",6876,False,7-9.5,32m+,0.10-0.15,8.363029721141203,6876.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,BetOnline.ag,Malik Monk,player_points,15.5,-110,-118,,12.978211257915556,10.068653225619489,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.4917965545529122,0.5082034454470877,-0.11657007015823706,0.11657007015823717,under,0.11657007015823717,12.978211257915556,malik monk,Malik Monk,55,23.43,20.865,21.9989696969697,points,-2.5217887420844445,"(-3.0, -1.0]",2168,False,15-19.5,12-24m,0.10-0.15,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,BetOnline.ag,Collin Sexton,player_points,17.5,-110,-118,,14.220485021697144,9.262229153335012,"(-5.0, -3.0]",0.37522648439467515,0.6247735156053249,0.4917965545529122,0.5082034454470877,-0.11657007015823706,0.11657007015823717,under,0.11657007015823717,14.220485021697144,collin sexton,Collin Sexton,56,24.869999999999997,23.063,22.77154761904762,points,-3.2795149783028563,"(-inf, -3.0]",335,False,15-19.5,24-32m,0.10-0.15,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,DraftKings,Nickeil Alexander-Walker,player_rebounds,3.5,-126,-104,,,,"(-1.0, 0.0]",0.40639180126930147,0.5936081987306985,0.5223540887660543,0.4776459112339457,-0.1159622874967528,0.1159622874967528,under,0.1159622874967528,3.3827875182071296,nickeil alexanderwalker,Nickeil Alexander-Walker,68,31.18533333333333,32.507666666666665,33.08502450980392,rebounds,-0.11721248179287036,"(-1.0, 0.0]",4969,False,<4.5,24-32m,0.10-0.15,3.3827875182071296,4969.0,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,DraftKings,Rob Dillingham,player_rebounds,2.5,-170,129,,,,"(0.0, 1.0]",0.474542369415337,0.525457630584663,0.5904747459426665,0.4095252540573335,-0.11593237652732946,0.11593237652732952,under,0.11593237652732952,2.747937078432519,rob dillingham,Rob Dillingham,53,25.250666666666667,21.047666666666668,13.189056603773585,rebounds,0.247937078432519,"(0.0, 1.0]",6876,False,<4.5,24-32m,0.10-0.15,2.747937078432519,6876.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,BetMGM,Corey Kispert,player_points,12.5,-111,-120,,7.454143423440272,4.0,"(-10.0, -5.0]",0.37522648439467515,0.6247735156053249,0.4909529553679131,0.5090470446320868,-0.11572647097323796,0.11572647097323807,under,0.11572647097323807,7.454143423440272,corey kispert,Corey Kispert,50,13.606666666666666,15.303333333333333,19.3913,points,-5.045856576559728,"(-inf, -3.0]",335,False,10-14.5,12-24m,0.10-0.15,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,FanDuel,Jock Landale,player_rebounds,8.5,106,-136,,,,"(-10.0, -5.0]",0.3414991051638827,0.6585008948361173,0.4572225666460012,0.5427774333539988,-0.11572346148211848,0.11572346148211854,under,0.11572346148211854,3.115358622989715,jock landale,Jock Landale,64,17.092666666666666,16.675166666666666,22.009036458333338,rebounds,-5.384641377010285,"(-10.0, -1.0]",564,False,7-9.5,12-24m,0.10-0.15,3.115358622989715,1.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Malik Monk,player_points,15.5,-110,-120,,12.978211257915556,10.068653225619489,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.4898785425101215,0.5101214574898786,-0.11465205811544632,0.11465205811544632,under,0.11465205811544632,12.978211257915556,malik monk,Malik Monk,55,23.43,20.865,21.9989696969697,points,-2.5217887420844445,"(-3.0, -1.0]",2168,False,15-19.5,12-24m,0.10-0.15,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,Bovada,G.G. Jackson,player_points,18.5,-110,-120,,15.99382921646083,4.0,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.4898785425101215,0.5101214574898786,-0.11465205811544632,0.11465205811544632,under,0.11465205811544632,15.99382921646083,gg jackson,GG Jackson,47,26.252333333333333,25.455833333333334,20.759397163120568,points,-2.5061707835391704,"(-3.0, -1.0]",2168,False,15-19.5,24-32m,0.10-0.15,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,Bovada,Josh Giddey,player_points,19.5,-110,-120,,17.802530016909405,5.561774297230445,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.4898785425101215,0.5101214574898786,-0.11465205811544632,0.11465205811544632,under,0.11465205811544632,17.802530016909405,josh giddey,Josh Giddey,48,35.275,34.62,31.945520833333333,points,-1.6974699830905955,"(-3.0, -1.0]",2168,False,15-19.5,32m+,0.10-0.15,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,Bovada,Taylor Hendricks,player_points,12.5,-110,-120,,10.962980851224126,4.391911757866829,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.4898785425101215,0.5101214574898786,-0.11465205811544632,0.11465205811544632,under,0.11465205811544632,10.962980851224126,taylor hendricks,Taylor Hendricks,52,25.72,25.178,18.392596153846153,points,-1.5370191487758742,"(-3.0, -1.0]",2168,False,10-14.5,24-32m,0.10-0.15,,,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,BetMGM,Ace Bailey,player_points,18.5,-110,-120,,15.92145147646742,8.916900308465442,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.4898785425101215,0.5101214574898786,-0.11465205811544632,0.11465205811544632,under,0.11465205811544632,15.92145147646742,ace bailey,Ace Bailey,62,26.26,28.518333333333334,26.856344086021505,points,-2.5785485235325805,"(-3.0, -1.0]",2168,False,15-19.5,24-32m,0.10-0.15,,,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Royce O'Neale,player_points,9.5,-110,-120,,8.027712078677792,5.755190893638736,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.4898785425101215,0.5101214574898786,-0.11465205811544632,0.11465205811544632,under,0.11465205811544632,8.027712078677792,royce oneale,Royce O'Neale,68,27.705666666666666,26.677833333333332,29.084460784313727,points,-1.4722879213222075,"(-3.0, -1.0]",2168,False,<10,24-32m,0.10-0.15,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,BetOnline.ag,Josh Giddey,player_points,19.5,-109,-119,,17.802530016909405,5.561774297230445,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.4897419063641212,0.5102580936358787,-0.11451542196944603,0.1145154219694462,under,0.1145154219694462,17.802530016909405,josh giddey,Josh Giddey,48,35.275,34.62,31.945520833333333,points,-1.6974699830905955,"(-3.0, -1.0]",2168,False,15-19.5,32m+,0.10-0.15,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,BetRivers,Jock Landale,player_rebounds,8.5,104,-141,,,,"(-10.0, -5.0]",0.3414991051638827,0.6585008948361173,0.455886803874092,0.544113196125908,-0.11438769871020926,0.11438769871020926,under,0.11438769871020926,3.115358622989715,jock landale,Jock Landale,64,17.092666666666666,16.675166666666666,22.009036458333338,rebounds,-5.384641377010285,"(-10.0, -1.0]",564,False,7-9.5,12-24m,0.10-0.15,3.115358622989715,1.0,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,DraftKings,Josh Giddey,player_points,19.5,-108,-118,,17.802530016909405,5.561774297230445,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.4896023956080519,0.510397604391948,-0.11437591121337676,0.11437591121337687,under,0.11437591121337687,17.802530016909405,josh giddey,Josh Giddey,48,35.275,34.62,31.945520833333333,points,-1.6974699830905955,"(-3.0, -1.0]",2168,False,15-19.5,32m+,0.10-0.15,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Nickeil Alexander-Walker,player_rebounds,3.5,-125,-105,,,,"(-1.0, 0.0]",0.40639180126930147,0.5936081987306985,0.5203045685279188,0.4796954314720812,-0.11391276725861738,0.11391276725861726,under,0.11391276725861726,3.3827875182071296,nickeil alexanderwalker,Nickeil Alexander-Walker,68,31.18533333333333,32.507666666666665,33.08502450980392,rebounds,-0.11721248179287036,"(-1.0, 0.0]",4969,False,<4.5,24-32m,0.10-0.15,3.3827875182071296,4969.0,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,BetMGM,Matas Buzelis,player_rebounds,7.5,105,-140,,,,"(-3.0, -1.0]",0.3414991051638827,0.6585008948361173,0.4554079696394686,0.5445920303605313,-0.1139088644755859,0.11390886447558601,under,0.11390886447558601,5.879762935193751,matas buzelis,Matas Buzelis,69,33.086666666666666,32.92383333333333,29.042077294685992,rebounds,-1.6202370648062487,"(-10.0, -1.0]",564,False,7-9.5,32m+,0.10-0.15,5.879762935193751,543.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,BetMGM,Zaccharie Risacher,player_points,9.5,-135,100,,8.973935860538726,6.059886320899274,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.5346534653465347,0.4653465346534653,-0.11272799102467146,0.11272799102467146,under,0.11272799102467146,8.973935860538726,zaccharie risacher,Zaccharie Risacher,57,17.732,20.254,23.57119883040936,points,-0.5260641394612744,"(-1.0, 0.0]",3018,False,<10,12-24m,0.10-0.15,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,BetRivers,Jalen Johnson,player_rebounds,10.5,-127,-108,,,,"(-1.0, 0.0]",0.40639180126930147,0.5936081987306985,0.5186523207413807,0.4813476792586193,-0.11226051947207921,0.11226051947207916,under,0.11226051947207916,10.180561720763558,jalen johnson,Jalen Johnson,62,36.553333333333335,32.9505,35.28217741935484,rebounds,-0.31943827923644186,"(-1.0, 0.0]",4969,False,10+,32m+,0.10-0.15,10.180561720763558,4969.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,BetRivers,Precious Achiuwa,player_points,12.5,-134,100,,11.559158171400831,7.427426651719082,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.5338645418326693,0.4661354581673307,-0.11193906751080607,0.11193906751080607,under,0.11193906751080607,11.559158171400831,precious achiuwa,Precious Achiuwa,63,32.59666666666667,32.809999999999995,23.03761904761905,points,-0.9408418285991687,"(-1.0, 0.0]",3018,False,10-14.5,32m+,0.10-0.15,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Nique Clifford,player_points,9.5,-145,110,,12.828375987299315,5.597618541248887,"(3.0, 5.0]",0.6660768053371829,0.33392319466281706,0.554140127388535,0.4458598726114649,0.11193667794864792,-0.11193667794864787,over,0.11193667794864792,12.828375987299315,nique clifford,Nique Clifford,66,35.486666666666665,34.965,23.8444696969697,points,3.3283759872993155,"(3.0, 10.0]",853,False,<10,32m+,0.10-0.15,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,DraftKings,Zaccharie Risacher,player_points,10.5,-107,-120,,8.973935860538726,6.059886320899274,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.486564696155436,0.5134353038445638,-0.11133821176076086,0.11133821176076109,under,0.11133821176076109,8.973935860538726,zaccharie risacher,Zaccharie Risacher,57,17.732,20.254,23.57119883040936,points,-1.5260641394612744,"(-3.0, -1.0]",2168,False,10-14.5,12-24m,0.10-0.15,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,DraftKings,G.G. Jackson,player_points,18.5,-107,-120,,15.99382921646083,4.0,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.486564696155436,0.5134353038445638,-0.11133821176076086,0.11133821176076109,under,0.11133821176076109,15.99382921646083,gg jackson,GG Jackson,47,26.252333333333333,25.455833333333334,20.759397163120568,points,-2.5061707835391704,"(-3.0, -1.0]",2168,False,15-19.5,24-32m,0.10-0.15,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,DraftKings,Taylor Hendricks,player_points,12.5,-106,-120,,10.962980851224126,4.391911757866829,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.485428809325562,0.5145711906744379,-0.11020232493088683,0.110202324930887,under,0.110202324930887,10.962980851224126,taylor hendricks,Taylor Hendricks,52,25.72,25.178,18.392596153846153,points,-1.5370191487758742,"(-3.0, -1.0]",2168,False,10-14.5,24-32m,0.10-0.15,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,DraftKings,Walter Clayton Jr.,player_points,9.5,-106,-120,,7.914636463448274,4.0,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.485428809325562,0.5145711906744379,-0.11020232493088683,0.110202324930887,under,0.110202324930887,7.914636463448274,walter clayton,Walter Clayton Jr.,60,24.71666666666667,25.421666666666667,19.724749999999997,points,-1.5853635365517258,"(-3.0, -1.0]",2168,False,<10,24-32m,0.10-0.15,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,FanDuel,Collin Sexton,player_points,17.5,-106,-120,,14.220485021697144,9.262229153335012,"(-5.0, -3.0]",0.37522648439467515,0.6247735156053249,0.485428809325562,0.5145711906744379,-0.11020232493088683,0.110202324930887,under,0.110202324930887,14.220485021697144,collin sexton,Collin Sexton,56,24.869999999999997,23.063,22.77154761904762,points,-3.2795149783028563,"(-inf, -3.0]",335,False,15-19.5,24-32m,0.10-0.15,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,FanDuel,Josh Giddey,player_points,19.5,-106,-120,,17.802530016909405,5.561774297230445,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.485428809325562,0.5145711906744379,-0.11020232493088683,0.110202324930887,under,0.110202324930887,17.802530016909405,josh giddey,Josh Giddey,48,35.275,34.62,31.945520833333333,points,-1.6974699830905955,"(-3.0, -1.0]",2168,False,15-19.5,32m+,0.10-0.15,,,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,FanDuel,Royce O'Neale,player_points,9.5,-106,-120,,8.027712078677792,5.755190893638736,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.485428809325562,0.5145711906744379,-0.11020232493088683,0.110202324930887,under,0.110202324930887,8.027712078677792,royce oneale,Royce O'Neale,68,27.705666666666666,26.677833333333332,29.084460784313727,points,-1.4722879213222075,"(-3.0, -1.0]",2168,False,<10,24-32m,0.10-0.15,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,C.J. McCollum,player_rebounds,4.5,215,-300,,,,"(-1.0, 0.0]",0.40639180126930147,0.5936081987306985,0.2973977695167286,0.7026022304832714,0.10899403175257288,-0.10899403175257294,over,0.10899403175257288,3.554796282083305,cj mccollum,CJ McCollum,66,28.177999999999997,28.717333333333336,29.73368686868687,rebounds,-0.9452037179166952,"(-1.0, 0.0]",4969,False,4.5-6.5,24-32m,0.10-0.15,3.554796282083305,4969.0,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,Bovada,Olivier-Maxence Prosper,player_rebounds,4.5,-165,125,,,,"(0.0, 1.0]",0.474542369415337,0.525457630584663,0.5834970530451867,0.4165029469548134,-0.10895468362984972,0.10895468362984961,under,0.10895468362984961,4.646937054252791,oliviermaxence prosper,Olivier-Maxence Prosper,46,25.423333333333332,26.264666666666663,18.06119565217391,rebounds,0.14693705425279102,"(0.0, 1.0]",6876,False,4.5-6.5,24-32m,0.10-0.15,4.646937054252791,6876.0,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Jordan Goodwin,player_rebounds,4.5,-165,125,,,,"(0.0, 1.0]",0.474542369415337,0.525457630584663,0.5834970530451867,0.4165029469548134,-0.10895468362984972,0.10895468362984961,under,0.10895468362984961,5.4829699420569895,jordan goodwin,Jordan Goodwin,61,25.595333333333333,23.910833333333336,22.388743169398907,rebounds,0.9829699420569895,"(0.0, 1.0]",6876,False,4.5-6.5,24-32m,0.10-0.15,5.4829699420569895,6876.0,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Cody Williams,player_points,12.5,-130,100,,12.229829259668048,8.957306142659933,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.5306122448979592,0.4693877551020409,-0.10868677057609599,0.10868677057609588,under,0.10868677057609588,12.229829259668048,cody williams,Cody Williams,56,32.87,31.97866666666667,22.20580357142857,points,-0.27017074033195243,"(-1.0, 0.0]",3018,False,10-14.5,32m+,0.10-0.15,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,BetOnline.ag,Zaccharie Risacher,player_points,10.5,-106,-122,,8.973935860538726,6.059886320899274,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.483560743054414,0.5164392569455861,-0.10833425865973884,0.10833425865973878,under,0.10833425865973878,8.973935860538726,zaccharie risacher,Zaccharie Risacher,57,17.732,20.254,23.57119883040936,points,-1.5260641394612744,"(-3.0, -1.0]",2168,False,10-14.5,12-24m,0.10-0.15,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,FanDuel,Devin Carter,player_rebounds,4.5,110,-140,,,,"(-3.0, -1.0]",0.3414991051638827,0.6585008948361173,0.449438202247191,0.550561797752809,-0.10793909708330829,0.10793909708330829,under,0.10793909708330829,2.9262903885477303,devin carter,Devin Carter,28,15.933333333333332,20.571666666666665,14.771785714285716,rebounds,-1.5737096114522697,"(-10.0, -1.0]",564,False,4.5-6.5,12-24m,0.10-0.15,2.9262903885477303,543.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Jalen Johnson,player_rebounds,8.5,-300,215,,,,"(1.0, 3.0]",0.5953131723089198,0.4046868276910802,0.7026022304832714,0.2973977695167286,-0.10728905817435164,0.10728905817435164,under,0.10728905817435164,10.180561720763558,jalen johnson,Jalen Johnson,62,36.553333333333335,32.9505,35.28217741935484,rebounds,1.6805617207635581,"(1.0, 5.0]",1085,False,7-9.5,32m+,0.10-0.15,10.180561720763558,1059.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Maxime Raynaud,player_rebounds,7.5,-300,215,,,,"(1.0, 3.0]",0.5953131723089198,0.4046868276910802,0.7026022304832714,0.2973977695167286,-0.10728905817435164,0.10728905817435164,under,0.10728905817435164,8.825488595114452,maxime raynaud,Maxime Raynaud,64,34.461999999999996,33.13766666666667,25.713541666666668,rebounds,1.325488595114452,"(1.0, 5.0]",1085,False,7-9.5,32m+,0.10-0.15,8.825488595114452,1059.0,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,BetRivers,DeMar DeRozan,player_points,17.5,-134,-104,,17.060245742021422,12.997863072230151,"(-1.0, 0.0]",0.4219254743218632,0.5780745256781368,0.5290292614955876,0.4709707385044124,-0.10710378717372437,0.10710378717372437,under,0.10710378717372437,17.060245742021422,demar derozan,DeMar DeRozan,71,29.4,29.452,31.542887323943663,points,-0.4397542579785778,"(-1.0, 0.0]",3018,False,15-19.5,24-32m,0.10-0.15,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,BetOnline.ag,Cedric Coward,player_points,15.5,-105,-123,,12.812642891917337,4.967673276069773,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.4814929056138186,0.5185070943861814,-0.10626642121914343,0.10626642121914354,under,0.10626642121914354,12.812642891917337,cedric coward,Cedric Coward,53,22.966666666666665,23.31683333333333,26.005283018867924,points,-2.6873571080826633,"(-3.0, -1.0]",2168,False,15-19.5,12-24m,0.10-0.15,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,FanDuel,DeMar DeRozan,player_points,18.5,-104,-122,,17.060245742021422,12.997863072230151,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.4812406203101549,0.5187593796898449,-0.10601413591547976,0.10601413591548003,under,0.10601413591548003,17.060245742021422,demar derozan,DeMar DeRozan,71,29.4,29.452,31.542887323943663,points,-1.4397542579785778,"(-3.0, -1.0]",2168,False,15-19.5,24-32m,0.10-0.15,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,FanDuel,Walter Clayton Jr.,player_points,9.5,-104,-122,,7.914636463448274,4.0,"(-3.0, -1.0]",0.37522648439467515,0.6247735156053249,0.4812406203101549,0.5187593796898449,-0.10601413591547976,0.10601413591548003,under,0.10601413591548003,7.914636463448274,walter clayton,Walter Clayton Jr.,60,24.71666666666667,25.421666666666667,19.724749999999997,points,-1.5853635365517258,"(-3.0, -1.0]",2168,False,<10,24-32m,0.10-0.15,,,[],OK
d7a3bd092d17e72cfe007b92fc74dd1f,2026-03-28 23:40:00+00:00,Atlanta Hawks,Sacramento Kings,Bovada,Maxime Raynaud,player_points,13.5,-230,170,,15.99513748076376,9.419247433963196,"(1.0, 3.0]",0.5475369088732505,0.45246309112674954,0.6529968454258674,0.3470031545741324,-0.10545993655261698,0.10545993655261715,under,0.10545993655261715,15.99513748076376,maxime raynaud,Maxime Raynaud,64,34.461999999999996,33.13766666666667,25.713541666666668,points,2.495137480763759,"(1.0, 3.0]",3536,False,10-14.5,32m+,0.10-0.15,,,[],OK
df362c645ce96c954aeec281f1951a22,2026-03-29 00:10:00+00:00,Memphis Grizzlies,Chicago Bulls,Bovada,Josh Giddey,player_points,16.5,-230,170,,17.802530016909405,5.561774297230445,"(1.0, 3.0]",0.5475369088732505,0.45246309112674954,0.6529968454258674,0.3470031545741324,-0.10545993655261698,0.10545993655261715,under,0.10545993655261715,17.802530016909405,josh giddey,Josh Giddey,48,35.275,34.62,31.945520833333333,points,1.3025300169094045,"(1.0, 3.0]",3536,False,15-19.5,32m+,0.10-0.15,,,[],OK
6ddf73112fefbe7dcb275c09ebdae6a6,2026-03-29 02:10:00+00:00,Phoenix Suns,Utah Jazz,Bovada,Oso Ighodaro,player_points,6.5,-230,170,,9.384722622483707,4.8407988321488125,"(1.0, 3.0]",0.5475369088732505,0.45246309112674954,0.6529968454258674,0.3470031545741324,-0.10545993655261698,0.10545993655261715,under,0.10545993655261715,9.384722622483707,oso ighodaro,Oso Ighodaro,71,31.18433333333333,29.292833333333338,21.728708920187792,points,2.8847226224837073,"(1.0, 3.0]",3536,False,<10,24-32m,0.10-0.15,,,[],OK
