event_id,commence_time,home_team,away_team,bookmaker,player_name,market_key,line,over_price,under_price,opponent_team,schedule_key,predicted_value_prod,predicted_value_label,p_over_prod,p_under_prod,edge_over_prod,edge_under_prod,best_side_prod,best_edge_prod,prod_calibration_bin,prod_calibration_count,predicted_points_exp,best_side_exp,best_edge_exp,predicted_minutes_exp,p_over_market_novig,p_under_market_novig,confidence_flag,notes,flags,excluded_from_test,games_played_prior,predicted_points_prod,predicted_value_exp,prop_type,display_prop_type,broadcast,game_label
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,FanDuel,Walter Clayton Jr.,player_points,10.5,102,-136,,2026-03-26|memphis grizzlies|san antonio spurs,8.514121111718364,points,0.37223247232472323,0.6277675276752768,-0.08986025950485071,0.08986025950485066,under,0.08986025950485066,"(-3.0, -1.0]",2168,8.92060055626244,under,0.09378672090061213,22.94807428933108,0.46209273182957394,0.5379072681704261,OK,,[],False,60,8.514121111718364,8.92060055626244,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,FanDuel,Keldon Johnson,player_points,13.5,-132,100,,2026-03-26|memphis grizzlies|san antonio spurs,13.988128364207869,points,0.45075445816186555,0.5492455418381345,-0.08150360635426346,0.08150360635426357,under,0.08150360635426357,"(0.0, 1.0]",3645,14.122029286528225,under,0.06946044546851005,22.258063389275797,0.532258064516129,0.4677419354838709,OK,,[],False,71,13.988128364207869,14.122029286528225,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,FanDuel,Olivier-Maxence Prosper,player_points,11.5,-130,-102,,2026-03-26|memphis grizzlies|san antonio spurs,12.379411236967645,points,0.45075445816186555,0.5492455418381345,-0.07740322486307416,0.07740322486307405,under,0.07740322486307405,"(0.0, 1.0]",3645,12.06949294583703,under,0.06536006397732053,25.2896177299443,0.5281576830249397,0.4718423169750604,OK,,[],False,46,12.379411236967645,12.06949294583703,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,BetOnline.ag,Keldon Johnson,player_points,13.5,-127,-102,,2026-03-26|memphis grizzlies|san antonio spurs,13.988128364207869,points,0.45075445816186555,0.5492455418381345,-0.07485609748474975,0.0748560974847498,under,0.0748560974847498,"(0.0, 1.0]",3645,14.122029286528225,under,0.06281293659899628,22.258063389275797,0.5256105556466153,0.47438944435338465,OK,,[],False,71,13.988128364207869,14.122029286528225,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,FanDuel,Cedric Coward,player_points,12.5,-112,-118,,2026-03-26|memphis grizzlies|san antonio spurs,12.130399018297117,points,0.4211398277004639,0.5788601722995361,-0.07279122910484442,0.07279122910484448,under,0.07279122910484448,"(-1.0, 0.0]",3018,12.665154432585489,under,0.031133437757689286,24.377043650708973,0.4939310568053083,0.5060689431946916,OK,,[],False,53,12.130399018297117,12.665154432585489,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,BetOnline.ag,Olivier-Maxence Prosper,player_points,11.5,-123,-104,,2026-03-26|memphis grizzlies|san antonio spurs,12.379411236967645,points,0.45075445816186555,0.5492455418381345,-0.06892079658090644,0.06892079658090644,under,0.06892079658090644,"(0.0, 1.0]",3645,12.06949294583703,under,0.05687763569515292,25.2896177299443,0.519675254742772,0.480324745257228,OK,,[],False,46,12.379411236967645,12.06949294583703,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,DraftKings,Olivier-Maxence Prosper,player_points,11.5,-119,-108,,2026-03-26|memphis grizzlies|san antonio spurs,12.379411236967645,points,0.45075445816186555,0.5492455418381345,-0.06060823913587843,0.06060823913587848,under,0.06060823913587848,"(0.0, 1.0]",3645,12.06949294583703,under,0.04856507825012496,25.2896177299443,0.511362697297744,0.48863730270225597,OK,,[],False,46,12.379411236967645,12.06949294583703,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,BetOnline.ag,Cedric Coward,player_points,12.5,-105,-123,,2026-03-26|memphis grizzlies|san antonio spurs,12.130399018297117,points,0.4211398277004639,0.5788601722995361,-0.06035307791335476,0.06035307791335476,under,0.06035307791335476,"(-1.0, 0.0]",3018,12.665154432585489,under,0.018695286566199565,24.377043650708973,0.48149290561381863,0.5185070943861814,OK,,[],False,53,12.130399018297117,12.665154432585489,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,DraftKings,Keldon Johnson,player_points,14.5,-102,-125,,2026-03-26|memphis grizzlies|san antonio spurs,13.988128364207869,points,0.4211398277004639,0.5788601722995361,-0.05500125113771037,0.05500125113771037,under,0.05500125113771037,"(-1.0, 0.0]",3018,14.122029286528225,under,0.057018145696549505,22.258063389275797,0.47614107883817425,0.5238589211618258,OK,,[],False,71,13.988128364207869,14.122029286528225,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,DraftKings,Cedric Coward,player_points,12.5,-101,-126,,2026-03-26|memphis grizzlies|san antonio spurs,12.130399018297117,points,0.4211398277004639,0.5788601722995361,-0.052900710594934064,0.052900710594934064,under,0.052900710594934064,"(-1.0, 0.0]",3018,12.665154432585489,under,0.01124291924777887,24.377043650708973,0.47404053829539794,0.5259594617046021,OK,,[],False,53,12.130399018297117,12.665154432585489,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,BetOnline.ag,Stephon Castle,player_points,18.5,100,-130,,2026-03-26|memphis grizzlies|san antonio spurs,18.03361107579805,points,0.4211398277004639,0.5788601722995361,-0.04824792740157702,0.04824792740157691,under,0.04824792740157691,"(-1.0, 0.0]",3018,16.694475481116278,under,0.10108174417307902,29.782632022251242,0.4693877551020409,0.5306122448979592,OK,,[],False,59,18.03361107579805,16.694475481116278,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,FanDuel,Stephon Castle,player_points,18.5,102,-136,,2026-03-26|memphis grizzlies|san antonio spurs,18.03361107579805,points,0.4211398277004639,0.5788601722995361,-0.04095290412911007,0.04095290412911001,under,0.04095290412911001,"(-1.0, 0.0]",3018,16.694475481116278,under,0.09378672090061213,29.782632022251242,0.46209273182957394,0.5379072681704261,OK,,[],False,59,18.03361107579805,16.694475481116278,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,DraftKings,Devin Vassell,player_points,13.5,-121,-106,,2026-03-26|memphis grizzlies|san antonio spurs,14.72941606509292,points,0.5486425339366516,0.45135746606334837,0.033131283109384846,-0.0331312831093849,over,0.033131283109384846,"(1.0, 3.0]",3536,14.045910669262545,under,0.05271363177964766,30.740904644384134,0.5155112508272668,0.48448874917273327,EXPERIMENTAL_DIFFERENCE,Production and experimental pipelines disagree materially.,['EXPERIMENTAL_DIFFERENCE'],False,56,14.72941606509292,14.045910669262545,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,BetOnline.ag,Devin Vassell,player_points,13.5,-123,-104,,2026-03-26|memphis grizzlies|san antonio spurs,14.72941606509292,points,0.5486425339366516,0.45135746606334837,0.028967279193879647,-0.028967279193879647,over,0.028967279193879647,"(1.0, 3.0]",3536,14.045910669262545,under,0.05687763569515292,30.740904644384134,0.519675254742772,0.480324745257228,EXPERIMENTAL_DIFFERENCE,Production and experimental pipelines disagree materially.,['EXPERIMENTAL_DIFFERENCE'],False,56,14.72941606509292,14.045910669262545,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,DraftKings,Julian Champagnie,player_points,11.5,-102,-124,,2026-03-26|memphis grizzlies|san antonio spurs,12.172223846359909,points,0.45075445816186555,0.5492455418381345,-0.02627911457907317,0.02627911457907317,under,0.02627911457907317,"(0.0, 1.0]",3645,12.243023745224926,under,0.014235953693319647,27.17148473844583,0.4770335727409387,0.5229664272590613,OK,,[],False,71,12.172223846359909,12.243023745224926,player_points,points,,San Antonio Spurs @ Memphis Grizzlies
