player_name,bookmaker,line,predicted_points,std_used,calibration_bin,p_over_model,p_under_model,p_over_market_novig,p_under_market_novig,edge_over,edge_under,best_side,best_edge
Luguentz Dort,BetOnline.ag,6.5,8.156007183304359,4.0,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4723111001722865,0.5276888998277135,0.07633143376436513,-0.07633143376436513,over,0.07633143376436513
Reed Sheppard,BetOnline.ag,14.5,14.068321616739732,6.945022198188675,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.4969046636401156,0.5030953363598845,-0.07576483593965172,0.07576483593965166,under,0.07576483593965166
Keldon Johnson,BetOnline.ag,13.5,13.988128364207869,6.5149400952306875,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5256105556466153,0.47438944435338465,-0.07485609748474975,0.0748560974847498,under,0.0748560974847498
Jared McCain,DraftKings,7.5,10.476321859877558,7.290785661062567,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.47404053829539794,0.5259594617046021,0.0746019956412537,-0.0746019956412537,over,0.0746019956412537
Obi Toppin,BetOnline.ag,8.5,8.242727263499098,5.815687596683844,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.4948402542722694,0.5051597457277305,-0.07370042657180553,0.07370042657180564,under,0.07370042657180564
Jerami Grant,DraftKings,17.5,16.88156639870959,8.259674462242595,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.4947698744769875,0.5052301255230125,-0.07363004677652363,0.07363004677652363,under,0.07363004677652363
Draymond Green,FanDuel,8.5,9.484726697694626,4.993328882953059,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5240847784200385,0.47591522157996147,-0.07333032025817299,0.07333032025817299,under,0.07333032025817299
Robert Williams,FanDuel,6.5,6.786932534014604,5.782156460468133,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5240847784200385,0.47591522157996147,-0.07333032025817299,0.07333032025817299,under,0.07333032025817299
Cedric Coward,FanDuel,12.5,12.130399018297117,4.967673276069773,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.4939310568053083,0.5060689431946916,-0.07279122910484442,0.07279122910484448,under,0.07279122910484448
Obi Toppin,FanDuel,8.5,8.242727263499098,5.815687596683844,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.4939310568053083,0.5060689431946916,-0.07279122910484442,0.07279122910484448,under,0.07279122910484448
Bobby Portis,FanDuel,14.5,16.957509685651004,5.400617248673214,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.47591522157996147,0.5240847784200385,0.07272731235669017,-0.07272731235669017,over,0.07272731235669017
Luguentz Dort,DraftKings,6.5,8.156007183304359,4.0,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.47614107883817425,0.5238589211618258,0.07250145509847739,-0.07250145509847739,over,0.07250145509847739
Draymond Green,DraftKings,8.5,9.484726697694626,4.993328882953059,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5229664272590613,0.4770335727409387,-0.07221196909719574,0.07221196909719574,under,0.07221196909719574
Chet Holmgren,DraftKings,14.5,16.000019198602207,5.986094998689317,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4770335727409387,0.5229664272590613,0.07160896119571292,-0.07160896119571292,over,0.07160896119571292
Reed Sheppard,DraftKings,13.5,14.068321616739732,6.945022198188675,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5217643644805572,0.47823563551944287,-0.07100990631869164,0.07100990631869158,under,0.07100990631869158
Olivier-Maxence Prosper,BetOnline.ag,11.5,12.379411236967645,4.0,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.519675254742772,0.480324745257228,-0.06892079658090644,0.06892079658090644,under,0.06892079658090644
Austin Reaves,FanDuel,23.5,23.768427218209517,6.995236474439835,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5191532258064516,0.4808467741935484,-0.06839876764458608,0.06839876764458608,under,0.06839876764458608
Ben Saraf,FanDuel,9.5,9.965876580826563,6.289320754704402,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5191532258064516,0.4808467741935484,-0.06839876764458608,0.06839876764458608,under,0.06839876764458608
Bruce Brown,FanDuel,6.5,7.324337716567652,4.0,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5191532258064516,0.4808467741935484,-0.06839876764458608,0.06839876764458608,under,0.06839876764458608
Tim Hardaway Jr,FanDuel,11.5,13.641968521925344,8.327331171776738,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4808467741935484,0.5191532258064516,0.06779575974310326,-0.06779575974310326,over,0.06779575974310326
Aaron Nesmith,FanDuel,12.5,13.66809230787286,10.325803708294194,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4808467741935484,0.5191532258064516,0.06779575974310326,-0.06779575974310326,over,0.06779575974310326
Andrew Wiggins,FanDuel,12.5,15.010253175971902,7.1406504527871215,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4808467741935484,0.5191532258064516,0.06779575974310326,-0.06779575974310326,over,0.06779575974310326
Dominick Barlow,FanDuel,7.5,10.188035523021487,4.0,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4808467741935484,0.5191532258064516,0.06779575974310326,-0.06779575974310326,over,0.06779575974310326
Onyeka Okongwu,FanDuel,13.5,14.724191735295712,6.879922480183444,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4808467741935484,0.5191532258064516,0.06779575974310326,-0.06779575974310326,over,0.06779575974310326
Pelle Larsson,FanDuel,10.5,12.959217903560928,6.634087059355728,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4808467741935484,0.5191532258064516,0.06779575974310326,-0.06779575974310326,over,0.06779575974310326
Derrick White,DraftKings,16.5,16.234593779646467,8.225299724359925,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.48863730270225597,0.511362697297744,-0.0674974750017921,0.06749747500179215,under,0.06749747500179215
Aaron Nesmith,BetOnline.ag,12.5,13.66809230787286,10.325803708294194,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.48149290561381863,0.5185070943861814,0.067149628322833,-0.067149628322833,over,0.067149628322833
Jared McCain,BetOnline.ag,7.5,10.476321859877558,7.290785661062567,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.48149290561381863,0.5185070943861814,0.067149628322833,-0.067149628322833,over,0.067149628322833
Jaxson Hayes,BetOnline.ag,6.5,6.645080777658393,5.275730597114805,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5164392569455861,0.483560743054414,-0.06568479878372058,0.06568479878372047,under,0.06568479878372047
Dyson Daniels,DraftKings,11.5,12.797106229412694,6.539622822966685,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4833368048323266,0.5166631951676735,0.06530572910432503,-0.06530572910432508,over,0.06530572910432503
Payton Pritchard,DraftKings,14.5,15.529373921827984,8.934328302800527,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4833368048323266,0.5166631951676735,0.06530572910432503,-0.06530572910432508,over,0.06530572910432503
Deandre Ayton,DraftKings,11.5,13.623752406053908,6.4299645756756805,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4833368048323266,0.5166631951676735,0.06530572910432503,-0.06530572910432508,over,0.06530572910432503
Ryan Rollins,DraftKings,18.5,18.512196113819115,4.321779468896786,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5155112508272668,0.48448874917273327,-0.06475679266540124,0.06475679266540119,under,0.06475679266540119
Donovan Clingan,FanDuel,15.5,14.813189965348338,6.545566777937906,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.48581617766250607,0.5141838223374939,-0.06467634996204219,0.06467634996204219,under,0.06467634996204219
Jabari Smith Jr,DraftKings,14.5,17.403937884704316,6.244108334173025,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.48448874917273327,0.5155112508272668,0.06415378476391836,-0.06415378476391842,over,0.06415378476391836
Jarace Walker,BetOnline.ag,14.5,13.605057439545009,4.082482904638616,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.483560743054414,0.5164392569455861,-0.06242091535395011,0.06242091535395,under,0.06242091535395
Deni Avdija,DraftKings,24.5,24.061507870811187,8.475454756727421,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.4833368048323266,0.5166631951676735,-0.06219697713186273,0.062196977131862674,under,0.062196977131862674
Jaylen Brown,DraftKings,25.5,26.272056841759156,9.501461875826168,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.512482836100362,0.487517163899638,-0.061728377938496504,0.06172837793849645,under,0.06172837793849645
Aaron Nesmith,DraftKings,12.5,13.66809230787286,10.325803708294194,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.487517163899638,0.512482836100362,0.06112537003701363,-0.06112537003701368,over,0.06112537003701363
Olivier-Maxence Prosper,DraftKings,11.5,12.379411236967645,4.0,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.511362697297744,0.48863730270225597,-0.06060823913587843,0.06060823913587848,under,0.06060823913587848
Cedric Coward,BetOnline.ag,12.5,12.130399018297117,4.967673276069773,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.48149290561381863,0.5185070943861814,-0.06035307791335476,0.06035307791335476,under,0.06035307791335476
Donovan Clingan,DraftKings,15.5,14.813189965348338,6.545566777937906,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.48124062031015497,0.5187593796898449,-0.06010079260969109,0.060100792609691256,under,0.060100792609691256
Jerami Grant,FanDuel,17.5,16.88156639870959,8.259674462242595,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.4808467741935484,0.5191532258064516,-0.0597069464930845,0.0597069464930845,under,0.0597069464930845
Shai Gilgeous-Alexander,DraftKings,29.5,29.658518533966852,7.475143997126589,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.510397604391948,0.4896023956080519,-0.05964314623008249,0.059643146230082544,under,0.059643146230082544
Sam Hauser,BetOnline.ag,7.5,8.871684900108853,5.186520991955973,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.48974190636412124,0.5102580936358787,0.058900627572530395,-0.05890062757253034,over,0.058900627572530395
Cameron Johnson,FanDuel,10.5,11.716918840332495,6.783149055646001,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.48987854251012153,0.5101214574898786,0.058763991426530104,-0.058763991426530215,over,0.058763991426530104
Jalen Williams,FanDuel,13.5,15.77115238167616,7.184087354084095,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.48987854251012153,0.5101214574898786,0.058763991426530104,-0.058763991426530215,over,0.058763991426530104
Gui Santos,FanDuel,12.5,14.96163402338189,5.466056876558981,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.48987854251012153,0.5101214574898786,0.058763991426530104,-0.058763991426530215,over,0.058763991426530104
Sam Hauser,DraftKings,7.5,8.871684900108853,5.186520991955973,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4905802562170309,0.5094197437829691,0.05806227771962075,-0.05806227771962069,over,0.05806227771962075
Ajay Mitchell,DraftKings,11.5,13.203958637943398,5.22387680644259,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4916850288945246,0.5083149711054754,0.05695750504212704,-0.05695750504212704,over,0.05695750504212704
Deandre Ayton,BetOnline.ag,11.5,13.623752406053908,6.4299645756756805,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.49179655455291227,0.5082034454470877,0.056845979383739365,-0.056845979383739365,over,0.056845979383739365
Nicolas Claxton,FanDuel,10.5,11.380241287788932,4.7152235719352,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5060689431946916,0.4939310568053083,-0.0553144850328261,0.055314485032826155,under,0.055314485032826155
Jrue Holiday,FanDuel,15.5,15.798782564318778,9.649985607358293,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5060689431946916,0.4939310568053083,-0.0553144850328261,0.055314485032826155,under,0.055314485032826155
Keldon Johnson,DraftKings,14.5,13.988128364207869,6.5149400952306875,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.47614107883817425,0.5238589211618258,-0.05500125113771037,0.05500125113771037,under,0.05500125113771037
Josh Giddey,DraftKings,18.5,18.03163415899842,5.561774297230445,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.47614107883817425,0.5238589211618258,-0.05500125113771037,0.05500125113771037,under,0.05500125113771037
Rui Hachimura,FanDuel,8.5,10.770669625076206,4.552166761249238,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4939310568053083,0.5060689431946916,0.05471147713134333,-0.05471147713134328,over,0.05471147713134333
Chet Holmgren,BetOnline.ag,14.5,16.000019198602207,5.986094998689317,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4948402542722694,0.5051597457277305,0.053802279664382224,-0.05380227966438211,over,0.053802279664382224
Jalen Johnson,DraftKings,21.5,21.64389047143315,8.884443332777433,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5041554124246831,0.4958445875753168,-0.053400954262817546,0.05340095426281766,under,0.05340095426281766
Derrick White,BetOnline.ag,16.5,16.234593779646467,8.225299724359925,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.47438944435338465,0.5256105556466153,-0.05324961665292077,0.05324961665292083,under,0.05324961665292083
Cedric Coward,DraftKings,12.5,12.130399018297117,4.967673276069773,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.47404053829539794,0.5259594617046021,-0.052900710594934064,0.052900710594934064,under,0.052900710594934064
Austin Reaves,BetOnline.ag,23.5,23.768427218209517,6.995236474439835,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5030953363598845,0.4969046636401156,-0.052340878198018914,0.05234087819801886,under,0.05234087819801886
Onyeka Okongwu,DraftKings,12.5,14.724191735295712,6.879922480183444,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.4979225527671597,0.5020774472328402,0.050719981169491946,-0.050719981169491835,over,0.050719981169491946
Josh Giddey,FanDuel,18.5,18.03163415899842,5.561774297230445,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.4718423169750604,0.5281576830249397,-0.05070248927459653,0.05070248927459642,under,0.05070248927459642
Naz Reid,BetOnline.ag,12.5,12.842300999575647,4.055175020198807,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5,0.5,-0.049245541838134455,0.049245541838134455,under,0.049245541838134455
Kevin Huerter,FanDuel,8.5,9.286615082504568,4.3969686527576295,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5,0.5,-0.049245541838134455,0.049245541838134455,under,0.049245541838134455
Jalen Johnson,FanDuel,21.5,21.64389047143315,8.884443332777433,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5,0.5,-0.049245541838134455,0.049245541838134455,under,0.049245541838134455
Ryan Rollins,FanDuel,18.5,18.512196113819115,4.321779468896786,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5,0.5,-0.049245541838134455,0.049245541838134455,under,0.049245541838134455
Jay Huff,DraftKings,10.5,11.313450066640167,4.346134936801767,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.5,0.5,-0.049245541838134455,0.049245541838134455,under,0.049245541838134455
Deandre Ayton,FanDuel,11.5,13.623752406053908,6.4299645756756805,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5,0.5,0.04864253393665163,-0.04864253393665163,over,0.04864253393665163
Quentin Grimes,FanDuel,17.5,19.107118449196843,8.983936281558949,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5,0.5,0.04864253393665163,-0.04864253393665163,over,0.04864253393665163
Jay Huff,FanDuel,9.5,11.313450066640167,4.346134936801767,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5,0.5,0.04864253393665163,-0.04864253393665163,over,0.04864253393665163
Jaylin Williams,BetOnline.ag,5.5,6.675102276385375,8.517302650748324,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5,0.5,0.04864253393665163,-0.04864253393665163,over,0.04864253393665163
Rui Hachimura,BetOnline.ag,8.5,10.770669625076206,4.552166761249238,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5,0.5,0.04864253393665163,-0.04864253393665163,over,0.04864253393665163
LeBron James,FanDuel,18.5,19.75988966632929,4.922736366425988,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5,0.5,0.04864253393665163,-0.04864253393665163,over,0.04864253393665163
Caris LeVert,FanDuel,7.5,8.921665722677306,4.4221663871405665,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5,0.5,0.04864253393665163,-0.04864253393665163,over,0.04864253393665163
Stephon Castle,BetOnline.ag,18.5,18.03361107579805,8.179242018671419,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.4693877551020409,0.5306122448979592,-0.04824792740157702,0.04824792740157691,under,0.04824792740157691
Naz Reid,DraftKings,12.5,12.842300999575647,4.055175020198807,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4979225527671597,0.5020774472328402,-0.04716809460529414,0.04716809460529425,under,0.04716809460529425
Sam Merrill,FanDuel,13.5,12.803357067906376,5.478239782184701,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.4677419354838709,0.532258064516129,-0.04660210778340701,0.04660210778340712,under,0.04660210778340712
Toumani Camara,DraftKings,12.5,13.780918149304,5.0728033012658145,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5020774472328402,0.4979225527671597,0.04656508670381143,-0.04656508670381132,over,0.04656508670381143
Brandin Podziemski,DraftKings,15.5,16.050750359536824,7.515909052728675,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4968624497991968,0.5031375502008032,-0.04610799163733126,0.04610799163733126,under,0.04610799163733126
Andrew Nembhard,BetOnline.ag,14.5,16.410793094742647,7.75743371082073,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5030953363598845,0.4969046636401156,0.04554719757676717,-0.04554719757676723,over,0.04554719757676717
Ajay Mitchell,BetOnline.ag,11.5,13.203958637943398,5.22387680644259,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5030953363598845,0.4969046636401156,0.04554719757676717,-0.04554719757676723,over,0.04554719757676717
LeBron James,BetOnline.ag,18.5,19.75988966632929,4.922736366425988,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5030953363598845,0.4969046636401156,0.04554719757676717,-0.04554719757676723,over,0.04554719757676717
Andrew Nembhard,DraftKings,14.5,16.410793094742647,7.75743371082073,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5041554124246831,0.4958445875753168,0.04448712151196854,-0.04448712151196843,over,0.04448712151196854
Alperen Sengun,BetOnline.ag,18.5,20.048450172065486,7.340148348485725,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5051597457277305,0.4948402542722694,0.04348278820892115,-0.04348278820892104,over,0.04348278820892115
Tre Jones,FanDuel,13.5,13.712976484323773,5.060742150229652,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4939310568053083,0.5060689431946916,-0.043176598643442754,0.04317659864344281,under,0.04317659864344281
Austin Reaves,DraftKings,23.5,23.768427218209517,6.995236474439835,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4937655860349127,0.5062344139650873,-0.04301112787304717,0.04301112787304717,under,0.04301112787304717
Amen Thompson,DraftKings,18.5,18.9110095030222,4.184627953726703,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4937655860349127,0.5062344139650873,-0.04301112787304717,0.04301112787304717,under,0.04301112787304717
Chet Holmgren,FanDuel,14.5,16.000019198602207,5.986094998689317,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5060689431946916,0.4939310568053083,0.04257359074195999,-0.04257359074195993,over,0.04257359074195999
Alperen Sengun,FanDuel,18.5,20.048450172065486,7.340148348485725,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5060689431946916,0.4939310568053083,0.04257359074195999,-0.04257359074195993,over,0.04257359074195999
Jarace Walker,FanDuel,14.5,13.605057439545009,4.082482904638616,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.46209273182957394,0.5379072681704261,-0.04095290412911007,0.04095290412911001,under,0.04095290412911001
Derrick White,FanDuel,16.5,16.234593779646467,8.225299724359925,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.46209273182957394,0.5379072681704261,-0.04095290412911007,0.04095290412911001,under,0.04095290412911001
Stephon Castle,FanDuel,18.5,18.03361107579805,8.179242018671419,"(-1.0, 0.0]",0.4211398277004639,0.5788601722995361,0.46209273182957394,0.5379072681704261,-0.04095290412911007,0.04095290412911001,under,0.04095290412911001
Tre Jones,DraftKings,13.5,13.712976484323773,5.060742150229652,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4916850288945246,0.5083149711054754,-0.040930570732659044,0.040930570732659044,under,0.040930570732659044
Shai Gilgeous-Alexander,BetOnline.ag,29.5,29.658518533966852,7.475143997126589,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.48974190636412124,0.5102580936358787,-0.03898744820225569,0.03898744820225575,under,0.03898744820225575
LeBron James,DraftKings,18.5,19.75988966632929,4.922736366425988,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.510397604391948,0.4896023956080519,0.0382449295447036,-0.03824492954470354,over,0.0382449295447036
Jaylen Brown,BetOnline.ag,25.5,26.272056841759156,9.501461875826168,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4876847290640395,0.5123152709359606,-0.036930270902173934,0.03693027090217382,under,0.03693027090217382
Jrue Holiday,DraftKings,15.5,15.798782564318778,9.649985607358293,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.48656469615543607,0.5134353038445638,-0.035810237993570526,0.03581023799357064,under,0.03581023799357064
Rui Hachimura,DraftKings,8.5,10.770669625076206,4.552166761249238,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5134353038445638,0.48656469615543607,0.035207230092087816,-0.035207230092087705,over,0.035207230092087816
Kyle Anderson,DraftKings,5.5,5.9200182841852245,4.0,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.48542880932556204,0.5145711906744379,-0.03467435116369649,0.03467435116369655,under,0.03467435116369655
De'Anthony Melton,DraftKings,15.5,15.56584882841419,8.283853102404835,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.48542880932556204,0.5145711906744379,-0.03467435116369649,0.03467435116369655,under,0.03467435116369655
Naji Marshall,FanDuel,16.5,18.04221623885039,10.09730437074943,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5141838223374939,0.48581617766250607,0.0344587115991577,-0.0344587115991577,over,0.0344587115991577
Will Richard,FanDuel,7.5,8.537809901228718,6.450667493454543,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5141838223374939,0.48581617766250607,0.0344587115991577,-0.0344587115991577,over,0.0344587115991577
Alperen Sengun,DraftKings,18.5,20.048450172065486,7.340148348485725,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5145711906744379,0.48542880932556204,0.03407134326221373,-0.03407134326221367,over,0.03407134326221373
Quentin Grimes,DraftKings,17.5,19.107118449196843,8.983936281558949,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5155112508272668,0.48448874917273327,0.033131283109384846,-0.0331312831093849,over,0.033131283109384846
Devin Vassell,DraftKings,13.5,14.72941606509292,5.6381636096240735,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5155112508272668,0.48448874917273327,0.033131283109384846,-0.0331312831093849,over,0.033131283109384846
Toumani Camara,FanDuel,12.5,13.780918149304,5.0728033012658145,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5191532258064516,0.4808467741935484,0.02948930813020001,-0.02948930813020001,over,0.02948930813020001
Evan Mobley,FanDuel,17.5,19.352000098800836,4.966554808583773,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5191532258064516,0.4808467741935484,0.02948930813020001,-0.02948930813020001,over,0.02948930813020001
Leonard Miller,FanDuel,8.5,10.502049164898388,4.966554808583779,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5191532258064516,0.4808467741935484,0.02948930813020001,-0.02948930813020001,over,0.02948930813020001
Jamal Murray,FanDuel,22.5,24.99553133608899,12.6912043032435,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5191532258064516,0.4808467741935484,0.02948930813020001,-0.02948930813020001,over,0.02948930813020001
Ajay Mitchell,FanDuel,11.5,13.203958637943398,5.22387680644259,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5191532258064516,0.4808467741935484,0.02948930813020001,-0.02948930813020001,over,0.02948930813020001
Jay Huff,BetOnline.ag,9.5,11.313450066640167,4.346134936801767,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.519675254742772,0.480324745257228,0.028967279193879647,-0.028967279193879647,over,0.028967279193879647
Devin Vassell,BetOnline.ag,13.5,14.72941606509292,5.6381636096240735,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.519675254742772,0.480324745257228,0.028967279193879647,-0.028967279193879647,over,0.028967279193879647
Neemias Queta,BetOnline.ag,7.5,10.409851604315287,8.882567196480982,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.519675254742772,0.480324745257228,0.028967279193879647,-0.028967279193879647,over,0.028967279193879647
Amen Thompson,BetOnline.ag,18.5,18.9110095030222,4.184627953726703,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4773429454170958,0.5226570545829042,-0.026588487255230275,0.02658848725523022,under,0.02658848725523022
Julian Champagnie,DraftKings,11.5,12.172223846359909,5.788878225624655,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4770335727409387,0.5229664272590613,-0.02627911457907317,0.02627911457907317,under,0.02627911457907317
C.J. McCollum,DraftKings,17.5,17.757697736297178,6.040603354706286,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.47614107883817425,0.5238589211618258,-0.025386620676308702,0.025386620676308702,under,0.025386620676308702
Isaiah Hartenstein,FanDuel,6.5,6.881221496917883,4.900113377373127,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.47591522157996147,0.5240847784200385,-0.02516076341809592,0.02516076341809592,under,0.02516076341809592
Gary Payton II,FanDuel,10.5,11.838029121088656,4.0,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5240847784200385,0.47591522157996147,0.0245577555166131,-0.0245577555166131,over,0.0245577555166131
Julian Champagnie,BetOnline.ag,11.5,12.172223846359909,5.788878225624655,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.47438944435338465,0.5256105556466153,-0.023634986191519103,0.02363498619151916,under,0.02363498619151916
Collin Sexton,DraftKings,14.5,15.190077005803504,9.262229153335012,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.47193347193347185,0.528066528066528,-0.021179013771606303,0.02117901377160647,under,0.02117901377160647
C.J. McCollum,FanDuel,17.5,17.757697736297178,6.040603354706286,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4718423169750604,0.5281576830249397,-0.02108785881319486,0.02108785881319475,under,0.02108785881319475
Jaylen Brown,FanDuel,25.5,26.272056841759156,9.501461875826168,"(0.0, 1.0]",0.45075445816186555,0.5492455418381345,0.4718423169750604,0.5281576830249397,-0.02108785881319486,0.02108785881319475,under,0.02108785881319475
Sam Hauser,FanDuel,6.5,8.871684900108853,5.186520991955973,"(1.0, 3.0]",0.5486425339366516,0.45135746606334837,0.5281576830249397,0.4718423169750604,0.020484850911711927,-0.020484850911712038,over,0.020484850911711927
