event_id,commence_time,home_team,away_team,bookmaker,player_name,market_key,line,over_price,under_price,opponent_team,schedule_key,predicted_value_prod,predicted_value_label,p_over_prod,p_under_prod,edge_over_prod,edge_under_prod,best_side_prod,best_edge_prod,prod_calibration_bin,prod_calibration_count,predicted_points_exp,best_side_exp,best_edge_exp,predicted_minutes_exp,p_over_market_novig,p_under_market_novig,confidence_flag,notes,flags,excluded_from_test,games_played_prior,predicted_rebounds_prod,predicted_value_exp,prop_type,display_prop_type,broadcast,game_label
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,BetRivers,Julian Champagnie,player_rebounds,5.5,-121,-113.0,,2026-03-26|memphis grizzlies|san antonio spurs,5.358247300959982,rebounds,0.40591668343731135,0.5940833165626886,-0.10196571123418985,0.1019657112341899,under,0.1019657112341899,"(-1.0, 0.0]",4969,,,,,0.5078823946715012,0.49211760532849874,OK,,[],False,71,5.358247300959982,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,BetRivers,Keldon Johnson,player_rebounds,4.5,-162,120.0,,2026-03-26|memphis grizzlies|san antonio spurs,4.711822111852401,rebounds,0.47469458987783597,0.525305410122164,-0.10163141270948617,0.10163141270948617,under,0.10163141270948617,"(0.0, 1.0]",6876,,,,,0.5763260025873221,0.42367399741267786,OK,,[],False,71,4.711822111852401,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,Bovada,Cedric Coward,player_rebounds,3.5,-280,205.0,,2026-03-26|memphis grizzlies|san antonio spurs,6.407949687208174,rebounds,0.5967894239848914,0.40321057601510857,-0.09526892285465471,0.09526892285465477,under,0.09526892285465477,"(1.0, 3.0]",1059,,,,,0.6920583468395461,0.3079416531604538,OK,,[],False,53,6.407949687208174,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,Bovada,Devin Vassell,player_rebounds,2.5,-280,205.0,,2026-03-26|memphis grizzlies|san antonio spurs,3.899955304025192,rebounds,0.5967894239848914,0.40321057601510857,-0.09526892285465471,0.09526892285465477,under,0.09526892285465477,"(1.0, 3.0]",1059,,,,,0.6920583468395461,0.3079416531604538,OK,,[],False,56,3.899955304025192,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,FanDuel,Julian Champagnie,player_rebounds,5.5,-114,-114.0,,2026-03-26|memphis grizzlies|san antonio spurs,5.358247300959982,rebounds,0.40591668343731135,0.5940833165626886,-0.09408331656268865,0.09408331656268865,under,0.09408331656268865,"(-1.0, 0.0]",4969,,,,,0.5,0.5,OK,,[],False,71,5.358247300959982,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,Bovada,Cedric Coward,player_rebounds,5.5,145,-190.0,,2026-03-26|memphis grizzlies|san antonio spurs,6.407949687208174,rebounds,0.47469458987783597,0.525305410122164,0.09084283607240906,-0.09084283607240906,over,0.09084283607240906,"(0.0, 1.0]",6876,,,,,0.3838517538054269,0.6161482461945731,OK,,[],False,53,6.407949687208174,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,Bovada,Cam Spencer,player_rebounds,1.5,-275,200.0,,2026-03-26|memphis grizzlies|san antonio spurs,2.5274251858447676,rebounds,0.5967894239848914,0.40321057601510857,-0.09071057601510857,0.09071057601510857,under,0.09071057601510857,"(1.0, 3.0]",1059,,,,,0.6875,0.3125,OK,,[],False,66,2.5274251858447676,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,BetOnline.ag,Dylan Harper,player_rebounds,4.5,120,-156.0,,2026-03-26|memphis grizzlies|san antonio spurs,3.345933187493738,rebounds,0.3388581952117864,0.6611418047882136,-0.08837811987499594,0.088378119874996,under,0.088378119874996,"(-3.0, -1.0]",543,,,,,0.42723631508678234,0.5727636849132176,OK,,[],False,58,3.345933187493738,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,BetMGM,Julian Champagnie,player_rebounds,5.5,-110,-120.0,,2026-03-26|memphis grizzlies|san antonio spurs,5.358247300959982,rebounds,0.40591668343731135,0.5940833165626886,-0.08396185907281017,0.08396185907281006,under,0.08396185907281006,"(-1.0, 0.0]",4969,,,,,0.48987854251012153,0.5101214574898786,OK,,[],False,71,5.358247300959982,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,Bovada,Julian Champagnie,player_rebounds,5.5,-110,-120.0,,2026-03-26|memphis grizzlies|san antonio spurs,5.358247300959982,rebounds,0.40591668343731135,0.5940833165626886,-0.08396185907281017,0.08396185907281006,under,0.08396185907281006,"(-1.0, 0.0]",4969,,,,,0.48987854251012153,0.5101214574898786,OK,,[],False,71,5.358247300959982,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,DraftKings,Julian Champagnie,player_rebounds,5.5,-110,-120.0,,2026-03-26|memphis grizzlies|san antonio spurs,5.358247300959982,rebounds,0.40591668343731135,0.5940833165626886,-0.08396185907281017,0.08396185907281006,under,0.08396185907281006,"(-1.0, 0.0]",4969,,,,,0.48987854251012153,0.5101214574898786,OK,,[],False,71,5.358247300959982,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
bcbad64f54906ae96b4be0ef54b453b4,2026-03-26T00:10:00Z,Memphis Grizzlies,San Antonio Spurs,BetOnline.ag,Julian Champagnie,player_rebounds,5.5,-108,-120.0,,2026-03-26|memphis grizzlies|san antonio spurs,5.358247300959982,rebounds,0.40591668343731135,0.5940833165626886,-0.08176804562672813,0.08176804562672801,under,0.08176804562672801,"(-1.0, 0.0]",4969,,,,,0.4876847290640395,0.5123152709359606,OK,,[],False,71,5.358247300959982,,player_rebounds,rebounds,,San Antonio Spurs @ Memphis Grizzlies
